image,cell_type,model,n_mito,mean_area,median_area,std_area,mean_solidity,median_solidity,std_solidity,mean_extent,median_extent,std_extent,mean_major_axis,median_major_axis,std_major_axis,mean_minor_axis,median_minor_axis,std_minor_axis,mean_aspect_ratio,median_aspect_ratio,std_aspect_ratio,mean_thickness,median_thickness,std_thickness,mean_inertia_min,median_inertia_min,std_inertia_min,mean_inertia_mid,median_inertia_mid,std_inertia_mid,mean_inertia_max,median_inertia_max,std_inertia_max,mean_eccentricity,median_eccentricity,std_eccentricity,mean_perimeter,median_perimeter,std_perimeter,mean_form_factor,median_form_factor,std_form_factor,mean_roundness,median_roundness,std_roundness,mean_skel_length,median_skel_length,std_skel_length,mean_n_branch_points,median_n_branch_points,std_n_branch_points,mean_n_branches,median_n_branches,std_n_branches,mean_tortuosity,median_tortuosity,std_tortuosity,mean_total_branch_length,median_total_branch_length,std_total_branch_length,mean_mean_branch_length,median_mean_branch_length,std_mean_branch_length,mean_median_branch_length,median_median_branch_length,std_median_branch_length,mean_std_branch_length,median_std_branch_length,std_std_branch_length
Series080_H11,HELA,cellpose,107.0,57.5607476635514,50.0,28.430330509843586,0.9388028696617392,0.9393939393939394,0.0319189825114057,0.7422372287040865,0.7444444444444445,0.0749126008018647,9.760922323417706,9.570920929964712,2.9112866176296524,7.252559044493749,7.014543780261048,1.7518491616700758,1.3618408479162,1.2610335268564437,0.3483790003212629,1.7211551233251965,1.6640251133284265,0.2723183833303968,3.479286761194514,3.075239027824935,1.7332211123932069,6.484449648361475,5.725157965477287,4.191895949388074,6.484449648361475,5.725157965477287,4.191895949388074,0.6007071242111014,0.6092212080314443,0.1699036691570946,25.88043382895475,25.07106781186548,7.438989763850404,0.9638115267995438,0.941267391471158,0.1357955595658539,0.7637323421049981,0.7922505313645736,0.1433977602508455,4.308411214953271,4.0,2.670052731297944,0.0654205607476635,0.0,0.2472664776695879,2.2616822429906542,2.0,1.487244510993092,0.4279733069995626,0.4066838920990769,0.1899032148009082,13.792720241851702,11.0,7.608520798792568,6.680759850218414,5.972878325747507,1.888541900178409,6.652533325963852,6.0,1.9222254470085405,0.3169049585478372,0.0,0.4355031533345569
Series086_H10,HELA,cellpose,78.0,60.5,54.0,30.269198188494503,0.9398333666515628,0.9396969696969696,0.0293774069839674,0.7384435073025174,0.75,0.0800697897201423,10.339865307308784,9.752879125439229,3.2637190654430634,7.199228173217476,6.978361648617447,1.638983775801406,1.439952783244456,1.3736601566610849,0.3563805230884003,1.7279762207546088,1.6995009875292322,0.2620128223931659,3.40719713171178,3.043767504142749,1.6137438755453597,7.347792294464014,5.944915773056573,4.819731574145178,7.347792294464014,5.944915773056573,4.819731574145178,0.6523390129951443,0.6855934326737649,0.1668277151125114,26.86750285145775,25.72792206135785,8.104270934368964,0.985791521055057,0.9550693934308806,0.1435468681804992,0.7205599113033767,0.7268393321484903,0.1407639557353458,5.089743589743589,4.0,3.055830481923659,0.0256410256410256,0.0,0.158061897512025,2.448717948717949,2.0,1.6302228563827448,0.4628237142141498,0.4685099569958541,0.1676226507163781,15.133119500594187,12.0,8.734388375675104,6.676159793634483,6.0,1.89043837619749,6.665170782645471,6.0,1.9017700097399488,0.4003732857931361,0.4517539514526256,0.5411202742501482
Series089_H9,HELA,cellpose,184.0,55.69565217391305,49.5,27.25951733696388,0.9407102120724112,0.9433962264150944,0.0357624152149167,0.7388621988293487,0.75,0.0836534383604856,9.874563407384729,9.250038608104656,3.2017084421708653,6.977692181549701,6.806157653379536,1.5760882034339267,1.421817414996802,1.2989706447608835,0.3896567395864987,1.6854950619909013,1.6464202736275588,0.2431290458192777,3.198265137841462,2.8952374421413487,1.5325122006063925,6.734871214695607,5.347708216104143,4.70546990997729,6.734871214695607,5.347708216104143,4.70546990997729,0.62769699568672,0.6382365115331292,0.1866123129642499,25.60709304277441,24.38172798364529,7.75600420143487,0.969926517007774,0.939559574481534,0.1559507117679137,0.7352423193918307,0.7587153169971452,0.1515770119498899,4.559782608695652,4.0,2.86976592677524,0.0163043478260869,0.0,0.1266432630188157,2.4130434782608696,2.0,1.602662010484048,0.4393586237088962,0.4413382565523105,0.1778243477214162,14.616471385964743,11.61891118530308,8.541860982950348,6.528609067124164,6.0,1.5271491193653624,6.477884429443003,6.0,1.5643991400197717,0.3962831080224637,0.4330127018922193,0.4782680707639437
Series090_H8,HELA,cellpose,33.0,68.93939393939394,56.0,38.77592145238041,0.9418172167099612,0.946808510638298,0.0342209838242845,0.7479973665622044,0.7615384615384615,0.0663977542362275,10.613602739871746,9.182256363474272,3.995007884426528,7.829968297287158,7.7227319154276675,1.8020814266150087,1.3309416647691596,1.235619355358999,0.2848728286873538,1.8182171099540547,1.765255020800929,0.3007102484658277,4.034743812792047,3.7275367648478177,1.8518008771418235,8.038040694777697,5.269614495285236,6.377134165962048,8.038040694777697,5.269614495285236,6.377134165962048,0.5906224591786203,0.5873807500809853,0.1654083166463057,28.332013844465266,25.31370849898476,10.038219000211994,0.968777852823601,0.9402753010493112,0.1463360698439922,0.7745189690009863,0.7978787966567902,0.1374875328959183,4.363636363636363,3.0,3.859802018931069,0.0303030303030303,0.0,0.1714198257421933,2.212121212121212,1.0,1.9030689052251613,0.3798421347167431,0.3834535791900282,0.196083849918376,14.01242900892664,10.408074191554409,9.891793404366725,7.153049499547131,6.5,2.0508993264908546,7.0730350695327004,6.425754631219991,2.0928544149471024,0.2977404764651133,0.0,0.6874033684224555
Series093_H7,HELA,cellpose,47.0,49.27659574468085,44.0,19.26931429806024,0.930351328108225,0.9384615384615383,0.032059787736779,0.7378104889440894,0.7380952380952381,0.0535573851789054,9.138636032621116,8.756052714141816,2.234329587668732,6.74238592537318,6.562474148658767,1.2753135320587277,1.3606748320045334,1.304971802429892,0.251337589862908,1.6353512308693037,1.5822799110343124,0.2081283421713218,2.942887035732651,2.691629184488413,1.086076178372048,5.531681077690809,4.791778695801892,2.7045981516248845,5.531681077690809,4.791778695801892,2.7045981516248845,0.6291639994968746,0.6424828273180975,0.1371092719422892,24.10673143384948,23.31370849898476,5.667741431344266,0.9648317868799736,0.934236696785754,0.120253152633673,0.7487099390847575,0.7606990237222252,0.1212728244955313,4.531914893617022,4.0,2.533612876017736,0.0638297872340425,0.0,0.2444494743207672,2.276595744680851,2.0,1.363695349698899,0.4774409354303765,0.4517143605189077,0.2158202820325912,13.817708152644103,12.1171852922494,6.958250031038283,6.504942195197293,6.0,1.4370299676629847,6.487920918601548,6.0,1.4670107055767283,0.4091304189389314,0.4714045207910317,0.4970955904724725
Series095_H6,HELA,cellpose,87.0,55.91954022988506,47.0,27.103555516346777,0.9373779346851114,0.9397590361445785,0.0349536407635811,0.7328744902864927,0.75,0.0828501847907014,9.836274393202007,9.083251148058965,2.9780454721221337,7.050673121926693,6.800126257593416,1.706585372509673,1.420422114373387,1.3147666330806225,0.4112068081453089,1.6945605678324551,1.6287262471325177,0.2524940397311312,3.28902656912022,2.890107319950715,1.661429423376562,6.6013155482742905,5.156590713669655,4.383189673057517,6.6013155482742905,5.156590713669655,4.383189673057517,0.627019139233853,0.6492310427358501,0.1728064705700423,25.69363750897513,24.14213562373095,7.516077354532516,0.9734941798408356,0.9402753010493112,0.1501754938058797,0.7396240809916504,0.764333401428971,0.1534006331376841,4.666666666666667,4.0,3.034918115756776,0.0459770114942528,0.0,0.2094352546929724,2.35632183908046,2.0,1.6607504984971966,0.450274466699903,0.4378453660505527,0.2010889617739853,14.601362490346258,12.0,8.662386542990133,6.753948697242808,6.402487289320216,1.6042910632044092,6.72779927195545,6.402487289320216,1.6266093397144523,0.3558878196334966,0.0,0.5222080994894691
Series099_H5,HELA,cellpose,129.0,64.72093023255815,54.0,40.41604883936368,0.9450890191569596,0.9428571428571428,0.029975338314016,0.7531793931542182,0.7530864197530864,0.0690727091094437,10.47964597120697,9.63383235208878,3.445398500930866,7.486672695656635,7.049221573558999,1.915623346862228,1.4016597857565956,1.335592273704003,0.2949096614187512,1.7771787668563035,1.6884799336527074,0.2956585369690052,3.732492553683388,3.1057202995706006,2.2670381266872828,7.605859407003196,5.800670361759527,5.884407699093309,7.605859407003196,5.800670361759527,5.884407699093309,0.6373483045534211,0.6628734028242311,0.1687809806579918,27.51288240732547,25.899494936611664,9.187424060848723,0.9751805564540936,0.947478312873302,0.133873998825332,0.7356444027921935,0.7436292981312976,0.1345627116481725,4.984496124031008,4.0,3.2990120581868894,0.0155038759689922,0.0,0.1235455616318544,2.387596899224806,2.0,1.5863276176055128,0.4474067295278759,0.4413017276686685,0.1741692157971412,15.12816838413805,12.0,8.619625311429754,6.928469848393002,6.25,1.894006978641093,6.849098616696188,6.0,1.9442929457730491,0.4284862797076287,0.3999999999999999,0.5575992521847983
Series102-_H4,HELA,cellpose,42.0,72.23809523809524,60.0,36.64164266683827,0.9351150422801044,0.9328582145536384,0.0291675441002547,0.7160900452560867,0.7129120879120879,0.0690341702319649,11.56190155809721,10.861188593977404,3.732843532996141,7.7675129131774625,7.424967979800478,1.951486263828856,1.5092120338707775,1.3996133519453546,0.4183719727705127,1.8109344759964263,1.747340542471551,0.2852913671731366,4.008909718393208,3.447200928237441,2.145075394046676,9.225730530060114,7.372840711396774,6.298722237027982,9.225730530060114,7.372840711396774,6.298722237027982,0.670049848732304,0.6996406494373293,0.1736018699492451,30.17496132983667,27.556349186104043,9.594970100378182,1.041041528569164,0.9775096858645472,0.1698610245518452,0.6937429696112962,0.7050682682321545,0.1586621022238634,6.119047619047619,5.0,4.541881196955314,0.0714285714285714,0.0,0.2575393768188563,2.9047619047619047,2.0,2.1247915730783906,0.4931976398230346,0.4655237324507075,0.2250872357842429,18.18139240325612,14.5,11.51870515101468,6.885644103936396,6.225,1.9592438222724708,6.681392403256122,6.0,2.0313550045997686,0.6422961661834471,0.4822055846913332,0.7879438499851312
Series103_H3,HELA,cellpose,202.0,64.81188118811882,59.5,27.272084473150127,0.935598878019444,0.9371044303797468,0.037650671797374,0.7332298323097777,0.7369318181818182,0.0884372327933807,11.267563552733014,10.55416000397063,3.440694341005359,7.286312694675293,7.117826254190035,1.484152430536381,1.5744688619114295,1.4325852396329628,0.5048323057060068,1.7547203696755655,1.744208997905616,0.2270395790703972,3.4558163201033354,3.16646635966643,1.45983321976805,8.674772872693982,6.961893475826198,5.753614077643422,8.674772872693982,6.961893475826198,5.753614077643422,0.6931102779476116,0.716059796882772,0.1657504770457356,28.668516120763798,27.72792206135785,7.655616260888059,1.0366013240387184,0.9945124216950728,0.1891342980424879,0.6758455837579521,0.6955422709081931,0.1653004819099459,5.876237623762377,5.0,3.717703126608464,0.0247524752475247,0.0,0.1553698497670813,2.6386138613861387,2.0,1.715709032604403,0.4890866186871047,0.4852862539898208,0.2015357018426033,16.904441206240346,14.613896513924924,9.217568082954555,7.060739336053327,6.254086752852544,2.091300710896818,6.971272889408661,6.0,2.1358673527758394,0.5776148459872037,0.4714045207910317,0.7596735140360747
Series107_H2,HELA,cellpose,62.0,60.24193548387097,55.0,27.288592372514508,0.9419462692608416,0.9466571834992888,0.0271491436269111,0.7518698279468631,0.75,0.0637055677872256,10.069473839767324,9.204764642122775,3.255316763045975,7.43492436477567,7.40685955944164,1.1614920670657638,1.3410148118471994,1.2338815513502346,0.3038381110996723,1.7528501232867395,1.7610231764988415,0.2115565453980268,3.539197758236976,3.42885016050515,1.1147358358477104,6.999461914845407,5.295496637035772,5.356058748926963,6.999461914845407,5.295496637035772,5.356058748926963,0.5954345613447198,0.5857002859995766,0.1624544994788176,26.71102323531345,25.4350288425444,7.3865515496570735,0.9670985795841612,0.9472133895653772,0.1228021515353491,0.7702417282023214,0.8066763493906541,0.1362694536441093,4.580645161290323,4.0,3.58108105454914,0.0483870967741935,0.0,0.2145828176717753,2.1451612903225805,2.0,1.0135656350558049,0.421083459799135,0.3816558656886627,0.2004072131692923,13.74708123861022,12.0,6.27134738197637,6.7677801633414,6.212877315609996,1.6544860070377343,6.68256510957796,6.212877315609996,1.730339215310564,0.4959247286363106,0.0,0.7834731449790386
Series109_H1,HELA,cellpose,284.0,58.971830985915496,52.0,30.104967458238104,0.9366616119083828,0.9387755102040816,0.0378101504587459,0.7260751954190927,0.7343203671328671,0.092772325494917,10.56967495225227,9.895225718106738,3.550561414133256,6.960069164492382,6.663784331665665,1.6298353015242604,1.538077373823725,1.4218318009991848,0.472099341322105,1.6960228996753195,1.6683998739116188,0.2375576370427081,3.1936828677882723,2.775376409587107,1.6321240652987488,7.770282184487559,6.119719507081138,6.005633191089934,7.770282184487559,6.119719507081138,6.005633191089934,0.6849727707062109,0.7108737074172216,0.1601113097866177,26.91820580973749,25.31370849898476,8.519040048596262,1.0103180197973498,0.9646713578398464,0.1848109659740477,0.6867970202360933,0.701857709394656,0.157440763414658,5.46830985915493,5.0,3.5309071913784638,0.0246478873239436,0.0,0.1550495694105915,2.672535211267605,2.0,1.858124314213133,0.4863506354392026,0.4767782517809059,0.185749991692517,16.45728684855419,13.0,10.139602362530873,6.629189095368412,6.0,1.48970431124448,6.541793890807715,6.0,1.5512235130035137,0.4949925304997249,0.4714045207910317,0.58648841014608
Series022-_B1,BXPC3,cellpose,164.0,57.14024390243903,51.0,28.41888053165041,0.9379274558283728,0.936339074636947,0.0313280055590726,0.7375882816433332,0.7359126984126985,0.0737757137829254,9.980364304600268,9.43428916685611,3.001297186134733,7.046820074452055,6.872996754066207,1.6219099196990865,1.4226082859821585,1.334864110761072,0.3044303862053918,1.699101303258093,1.671613685179264,0.2531694720814628,3.268016559332421,2.952380555189954,1.5636073175602117,6.788466028252468,5.562961129383954,4.394442013643795,6.788466028252468,5.562961129383954,4.394442013643795,0.6487233017834341,0.6624117768324915,0.1620130314067266,26.005332931126183,25.31370849898476,7.633249028749465,0.9766403350565231,0.9751261128327215,0.1246335313365582,0.7250342795426558,0.7400204981354963,0.1381997195307003,4.829268292682927,4.0,3.2527844659118705,0.0609756097560975,0.0,0.2392855715896168,2.4207317073170733,2.0,1.6490379904273569,0.4586174967604372,0.4507113955772038,0.2100176049720109,14.808212793117296,12.0,8.75863206181181,6.605918948750281,6.0,1.51527987466751,6.536871329702661,6.0,1.5683470599097376,0.3665826361241477,0.0,0.4790482809816607
Series025_B2,BXPC3,cellpose,120.0,53.28333333333333,46.5,25.408720069211583,0.9462578902401362,0.9445582586427655,0.0328818193612499,0.7530523659035199,0.75,0.0694465112147902,9.239221991135198,8.905004088908342,2.4994525968605887,7.039841325256799,6.776032830226253,1.63038772965396,1.312862316923786,1.2685193049126102,0.1961637880184467,1.6903521681085427,1.6475576264716232,0.2566883938285422,3.2635956271124757,2.870027560226794,1.5465256779222265,5.725655392839338,4.956222797369913,3.0986379042635592,5.725655392839338,4.956222797369913,3.0986379042635592,0.6024572198497143,0.615264563352717,0.1450175162858488,24.5265764646288,23.31370849898476,6.893752520532752,0.932704119805026,0.9276229873542388,0.1066585920753887,0.7739185070063973,0.7865997015466133,0.1104326142049446,3.85,3.0,2.108119224964913,0.0166666666666666,0.0,0.1280190957978101,2.033333333333333,2.0,1.0873004286866728,0.4064422718180344,0.3857457766813302,0.1712441316294218,12.520243836232355,11.0,5.517077550927596,6.662882725121245,6.0,1.7464549410427332,6.6285771695656885,6.0,1.7731652852388156,0.2968128499251768,0.0,0.4324636600969839
Series036_B3,BXPC3,cellpose,57.0,70.03508771929825,65.0,34.72547217785183,0.937493954628266,0.9367088607594936,0.024801859887915,0.7452912727657802,0.7474747474747475,0.0658912626967653,10.510809819482194,9.93025376140442,2.7655156429329155,8.14764807933712,8.194067411466742,1.9688305126859904,1.2959962036255372,1.28138464965876,0.1911712112897565,1.856807896254485,1.8497360056298795,0.3028816483520821,4.391278925775578,4.19642129647883,2.2808669508840107,7.3828249895393725,6.163121235367916,3.982912053977712,7.3828249895393725,6.163121235367916,3.982912053977712,0.5913698855463418,0.6252733823728941,0.1432737851896079,28.660863632053708,27.899494936611667,7.853774329071928,0.973283706046929,0.954109768835464,0.091498751593203,0.7804299778544432,0.7751945959998676,0.1051850998480282,4.2105263157894735,4.0,3.0188695578315765,0.1052631578947368,0.0,0.3068922049918579,2.087719298245614,2.0,1.143719720210991,0.3822459388155919,0.3582988121183194,0.2066732477869185,13.174993658896796,11.0,5.895728499128626,6.903063834335396,6.0,1.9214279742783,6.841660325563466,6.0,1.9748867029910195,0.3969489393783598,0.4714045207910317,0.4553395146914614
Series074_B5,BXPC3,cellpose,70.0,63.12857142857143,55.0,27.678212900903752,0.9418512705802898,0.9392091648189208,0.0285729508414683,0.755906078692068,0.748015873015873,0.0670473032591876,10.0970465286199,9.22992878671787,2.7933058484364697,7.7330524994427,7.553581669478694,1.377854397047401,1.298292937480025,1.2491397921308145,0.2164584579314947,1.7930051015086703,1.7649971233579946,0.2329906530990745,3.8561614811624905,3.5660422151274425,1.381826903353873,6.859556635251536,5.326049213000854,4.237948917460139,6.859556635251536,5.326049213000854,4.237948917460139,0.5823487493954246,0.5992357590176352,0.1604141829198224,27.28996700065082,25.31370849898476,7.119944428403484,0.9652857061144782,0.9401952265640808,0.1105563739728803,0.7840830723446545,0.7919805302168976,0.1155861700951865,4.4,4.0,2.978014679038944,0.0428571428571428,0.0,0.2025349554108261,1.9714285714285715,2.0,1.1080411102665897,0.414750107760274,0.3986965668408769,0.2048162147622005,12.997922514749533,11.8689144279137,6.031259024154257,7.156017752844771,6.5,1.9689295186836573,7.133636800463818,6.5,2.0002895434912538,0.4583443308646757,0.0,0.586805853144673
Series077_B6,BXPC3,cellpose,43.0,58.88372093023256,48.0,39.708946506628784,0.9447612702107224,0.9516129032258064,0.0369217011748512,0.7424114611659915,0.75,0.0738050232523535,9.622208483724645,8.901335354268967,3.741243894358791,7.295155026219797,6.679410588202852,1.939945990678108,1.3140009534258084,1.225609595991498,0.3109816246701344,1.7238850089690605,1.658240984185556,0.3301835835702548,3.5614173314580024,2.788407862862273,1.964102691708756,6.661487623833715,4.952110693072415,6.5201142827995335,6.661487623833715,4.952110693072415,6.5201142827995335,0.5766147162556104,0.5781641031563509,0.1614558461598871,25.69654433101094,24.48528137423857,9.37587318847288,0.949042801617222,0.9276229873542392,0.1337141947630581,0.785915472754765,0.8107143229013226,0.1342117618914692,3.86046511627907,3.0,2.7072804113219067,0.0232558139534883,0.0,0.1507148999629735,2.13953488372093,2.0,1.6647004807603052,0.3856382827303039,0.3878012739929617,0.1936890118186612,13.153531628879444,10.340439756937815,8.632348484696069,6.712704755494429,6.286084891092878,1.5237381014205047,6.688415349809677,6.286084891092878,1.5575113991046514,0.2329629406953856,0.0,0.2933327256857354
Series015_M1,MCF7,cellpose,65.0,89.49230769230769,73.0,49.4172573646473,0.9349771481558468,0.9411764705882352,0.0331162302669232,0.7431965553128073,0.75,0.063132653422607,12.308220189572152,11.16273887397921,3.9548000124820657,8.897523693082201,8.501630233240745,2.122997405157281,1.373339300111228,1.328847452905585,0.2204384978658881,1.9813200029184357,1.9046868528519536,0.3200686554226857,5.229565365703981,4.517357288922067,2.6005795344549663,10.445795460857482,7.787921198040416,7.318090570089277,10.445795460857482,7.787921198040416,7.318090570089277,0.6417812146428835,0.658555883046767,0.1370701794111845,33.39275666837513,29.556349186104043,10.913173714820898,1.0325644292661114,0.9938571656311652,0.1466462441021692,0.7362920625586854,0.7481684296325983,0.1181403697198182,6.092307692307692,5.0,4.484925441188264,0.0615384615384615,0.0,0.2403153746432816,2.9692307692307693,2.0,2.5478149357332773,0.4574276491767382,0.4483657807791805,0.2391678873697707,18.93902184724513,13.0,12.96821485350386,7.606567634790913,6.4,2.7093349198248777,7.508252616475896,6.0,2.78090659864784,0.4452077217617699,0.4330127018922193,0.6183432953458651
Series017_M1,MCF7,cellpose,142.0,69.88028169014085,63.5,31.685177232559056,0.941020002224133,0.9428571428571428,0.0295081276040219,0.7368159396868543,0.7373737373737373,0.0721697852001777,10.756410742422172,10.43513213353263,2.9267182918898333,8.072321729174705,7.937391694796528,1.6372287199092268,1.3351785847334814,1.2683259531539828,0.2510593338874078,1.8549854259273717,1.834072769627047,0.2505385519833142,4.240180998787606,3.937789573881037,1.937575558355133,7.766628251236105,6.805755605773019,4.950506666318829,7.766628251236105,6.805755605773019,4.950506666318829,0.6112279505756922,0.6149621688206928,0.1412367863410761,28.900360986673103,28.14213562373095,7.446037163159223,0.9797633217818114,0.9567547205608408,0.1062725021444485,0.763743218516989,0.7782989695455373,0.1179686131937668,4.690140845070423,4.0,2.85859982122527,0.0422535211267605,0.0,0.2011669979871225,2.443661971830986,2.0,1.5176178882548272,0.4238005157741806,0.3833329564759429,0.1971166656967245,15.210928376673492,12.0,7.682962609504553,6.933653617004363,6.0,2.220133581027574,6.851773447096024,6.0,2.276473239122809,0.3779941367625579,0.4028453490710921,0.4604561193240565
Series021_M3,MCF7,cellpose,137.0,66.91240875912409,61.0,29.444857395555424,0.9406586371050482,0.9391304347826088,0.0292505453528757,0.741930132005506,0.7407407407407407,0.0641056620062896,10.31920255422333,10.061713114366112,2.49082949899455,8.042637967656203,7.744829450303571,1.649390985357915,1.2893328704380431,1.2352926739808645,0.2034565851141823,1.8359210135808133,1.8100086925584224,0.2408761051943076,4.212782256335314,3.748898950893095,1.8570397349823,7.043135809259421,6.327379424737938,3.8580639693615497,7.043135809259421,6.327379424737938,3.8580639693615497,0.5814200581415153,0.5870857433707843,0.1506303787830964,28.16152108525625,27.31370849898476,7.063319432299663,0.9696849647219272,0.9695961507337536,0.0989626777117827,0.787271699371384,0.8024354652635045,0.1099389338996377,4.131386861313868,4.0,2.7387927391200257,0.0218978102189781,0.0,0.1463499098960833,2.116788321167883,2.0,1.3937592574045317,0.3821689831776058,0.3584339288435045,0.1765721615707116,13.583575373022043,11.03829707260733,7.236987815060915,7.159209714349815,6.278954609436002,2.0446089998747468,7.127370993459999,6.0,2.072269203327149,0.3243188501572326,0.0,0.4729209238282115
Series024_M4,MCF7,cellpose,66.0,64.01515151515152,60.0,27.802055965092475,0.9473709416090278,0.9504098360655736,0.0287349175192516,0.7596609363464653,0.7646103896103896,0.0625781653241456,10.064279062277,9.784629795406437,2.7471828812825025,7.85740588488113,7.738158531526485,1.488904545065675,1.2755707314104012,1.2059793513977946,0.2145857151139844,1.81041132140696,1.7951750656099084,0.2516580967409714,3.9972289990051153,3.742463013075266,1.513911661460039,6.802295426662427,5.983697368755058,3.987613286704497,6.802295426662427,5.983697368755058,3.987613286704497,0.5679307506266618,0.5589463563853,0.1470217505157918,27.31290883461149,27.520815280171306,6.887777315422452,0.9572283357915368,0.9395599361732524,0.0971854042933873,0.7968422314608999,0.8256215692415032,0.111464753564289,4.045454545454546,3.0,2.4335521996743656,0.0606060606060606,0.0,0.2386062992124791,1.893939393939394,2.0,1.129880496212252,0.3939432151372463,0.3701395506747016,0.191980335021973,12.676036045506065,11.0,5.493208706825644,7.519722914192935,6.5,2.627523932166716,7.479066348536369,6.5,2.6551056771233923,0.3066227148049288,0.0,0.5515987040360726
Series026_M5,MCF7,cellpose,165.0,93.27272727272728,81.0,53.3010163796849,0.9421711693124064,0.943661971830986,0.030341564601406,0.7490425584320086,0.7530864197530864,0.0691822288253972,12.433478947209696,11.281155874645432,4.292818562884746,9.172921087025188,8.961712313279518,2.007708699578361,1.3454977590320298,1.2710459282699853,0.2819948275714706,2.0358316971239714,1.9982358224908692,0.3240198669328348,5.510835968197124,5.019517974124108,2.5900035284541243,10.813730621534662,7.954029866752946,9.040931329629606,10.813730621534662,7.954029866752946,9.040931329629606,0.6024486979169128,0.6172671408395682,0.1670801993610962,33.7678243272083,31.556349186104043,10.982246937352503,1.0135425226190602,0.983015087460643,0.1380393028035283,0.7633663725071781,0.7790265408029396,0.1342803772357719,5.321212121212121,4.0,4.455827479914608,0.0545454545454545,0.0,0.2270908363053963,2.672727272727273,2.0,2.2913900409051333,0.3934070472028932,0.3653748126187385,0.201255373404416,17.095489640279215,13.0,12.04087837823705,7.425210660000233,6.333333333333333,2.456407591149592,7.313671458461034,6.0,2.5298701764315963,0.4756083954722593,0.4330127018922193,0.6714481003976385
Series038-M6,MCF7,cellpose,122.0,72.13934426229508,63.0,35.49054724616546,0.9427066804386104,0.9416626154594068,0.0213071796603523,0.7494018272356151,0.748015873015873,0.0501749043946582,10.696885719767286,9.973546117530976,2.9761214474610043,8.29666391412975,8.071512473111213,1.725062501245285,1.287715467952958,1.2121209287852115,0.2220363299190773,1.882816621482052,1.8569870484378792,0.2773483395921326,4.488154546076589,4.071832182503015,2.0729726303132385,7.705041435737415,6.216976467463882,4.728404437521909,7.705041435737415,6.216976467463882,4.728404437521909,0.5723986560372541,0.5651323048664064,0.1548834784582279,29.22952828670944,27.899494936611667,7.864350295988885,0.9756856214377144,0.9545159006218532,0.0944670103388678,0.7916742895772868,0.8187238322702408,0.1192717552893361,4.229508196721311,3.0,2.9442549928712984,0.0327868852459016,0.0,0.1780783687082003,2.180327868852459,2.0,1.3058280046575497,0.3745078577399582,0.3649911457843415,0.1712715236858583,13.968396650369083,11.0,6.677386418593279,7.152413043811709,6.333333333333333,2.016235232162826,7.083150748729742,6.0,2.06547243830622,0.4039385209092392,0.0,0.6391492175755811
Series040_M7,MCF7,cellpose,27.0,57.37037037037037,49.0,36.29727889826428,0.948147955714597,0.9444444444444444,0.0259579413181907,0.7572205737384309,0.75,0.059839175693227,9.339713039368368,8.7573974179757,2.798666018180492,7.375682262328189,6.789720631378612,1.9124412133436897,1.2660567005868542,1.232980333803701,0.1696688987261927,1.7362736364231637,1.678170298410541,0.2966725421628912,3.6286325143323848,2.8812691407605238,2.241648547602024,5.941423196191611,4.793250596022966,4.196122149889027,5.941423196191611,4.793250596022966,4.196122149889027,0.5760578033118057,0.5849866175853743,0.1230175734567758,25.17082463319701,23.899494936611667,7.970025614230938,0.9240536471274626,0.9276229873542392,0.0899208495734421,0.8003993616818612,0.8049894953377278,0.1001586636245422,3.259259259259259,3.0,1.817458392057081,0.037037037037037,0.0,0.1888525745775105,1.5925925925925926,1.0,0.828173324999922,0.3438148464833788,0.3533654062630783,0.150048456657051,10.547618948037549,9.5878797664798,4.212687809075543,7.029100429519029,6.871503795562984,1.288485795775121,7.01058191100051,6.871503795562984,1.3083793142655311,0.2601013865843476,0.0,0.3750741287135558
Series042_M8,MCF7,cellpose,48.0,61.60416666666666,60.0,23.06308340123285,0.9428523823651296,0.9430194805194804,0.0282462510363517,0.7490084317688485,0.748015873015873,0.064060604051509,9.81010192743984,9.5037949709922,2.0652966276924065,7.80121560939251,7.816958634430485,1.4583343081479216,1.2613101993843188,1.2113404060827238,0.1674372647430732,1.8029468953021155,1.8200483242202208,0.2387507143139643,3.936606496159414,3.820070606103745,1.4999261030169453,6.28147187419478,5.645139765424996,2.6515306073562868,6.28147187419478,5.645139765424996,2.6515306073562868,0.5758952551569366,0.5643208828849726,0.1129028642860436,26.721386467629003,26.31370849898476,5.56648585446414,0.948484233675742,0.9442363687537616,0.0667904532008742,0.8005578773916948,0.8253492264842957,0.092044660164911,3.6875,3.0,1.8614090764794289,0.0,0.0,0.0,1.625,1.5,0.7252872993970504,0.3781522652698426,0.3395412258040501,0.1755574645183577,11.612880715909483,11.0,3.200683598846782,7.869825160353931,7.097751331674904,2.3422970770077534,7.873297382576152,7.097751331674904,2.341869768807688,0.2734443963811297,0.0,0.382482649152317
